model,val_accuracy,val_loss,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
MobileNetV2_augmented,0.5296367406845093,1.0254815816879272,0.4706868718317596,0.4139834075248076,0.4116192226850794,0.5000799554572719,0.5296367112810707,0.4919629762469713
MobileNetV2_augmented,0.5296367406845093,1.0254815816879272,0.4706868718317596,0.4139834075248076,0.4116192226850794,0.5000799554572719,0.5296367112810707,0.4919629762469713
CNN_augmented,0.5170171856880188,0.990923285484314,0.3241203671102974,0.33591774924282247,0.23824377722909842,0.4114464914610947,0.5170172084130019,0.3622864369383772
